,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
34,1663928939843035136,1663928939843035136,2023-05-31 15:22:28+00:00,2023-05-31,15:22:28,UTC,1557318203851919360,BaDo23827331,Specialiste ۞🇩🇿,,RT @NumidiaTimes: La Startup #Algerienne Taer R&amp;D a présenté au salon de l'innovation Sipsa les Drones Intelligents Civils doté d'une techn…,fr,['NumidiaTimes'],[],[],,85,0,['Algerienne'],[],https://twitter.com/BaDo23827331/status/1663928939843035136,False,,,,,,Twitter for iPhone,1557318203851919360,BaDo23827331,1663836697296093187,,2023-05-31 09:15:55,,,
35,1663927410910281730,1663927410910281730,2023-05-31 15:16:23+00:00,2023-05-31,15:16:23,UTC,995051818609709057,LeFou97526853,AL-CRISTAL 🤌☪️,,RT @NumidiaTimes: La Startup #Algerienne Taer R&amp;D a présenté au salon de l'innovation Sipsa les Drones Intelligents Civils doté d'une techn…,fr,['NumidiaTimes'],[],[],,85,0,['Algerienne'],[],https://twitter.com/LeFou97526853/status/1663927410910281730,False,,,,,,Twitter for Android,995051818609709057,LeFou97526853,1663836697296093187,,2023-05-31 09:15:55,,,
36,1663926667754995712,1663926667754995712,2023-05-31 15:13:26+00:00,2023-05-31,15:13:26,UTC,1563647362958036993,Dz_Scientist,Zack,,RT @NumidiaTimes: La Startup #Algerienne Taer R&amp;D a présenté au salon de l'innovation Sipsa les Drones Intelligents Civils doté d'une techn…,fr,['NumidiaTimes'],[],[],,85,0,['Algerienne'],[],https://twitter.com/Dz_Scientist/status/1663926667754995712,False,,,,,,Twitter for Android,1563647362958036993,Dz_Scientist,1663836697296093187,,2023-05-31 09:15:55,,,
37,1663921963276939268,1663921963276939268,2023-05-31 14:54:44+00:00,2023-05-31,14:54:44,UTC,1121071987483381761,nadness11,NadM,,RT @NumidiaTimes: La Startup #Algerienne Taer R&amp;D a présenté au salon de l'innovation Sipsa les Drones Intelligents Civils doté d'une techn…,fr,['NumidiaTimes'],[],[],,85,0,['Algerienne'],[],https://twitter.com/nadness11/status/1663921963276939268,False,,,,,,Twitter for Android,1121071987483381761,nadness11,1663836697296093187,,2023-05-31 09:15:55,,,
38,1663920515054960642,1663920515054960642,2023-05-31 14:48:59+00:00,2023-05-31,14:48:59,UTC,1517765682645114881,LakdarSixNeuf,𝑳𝒂𝒌𝒅𝒂𝒓 (𝑺𝒑𝒂𝒄𝒆𝑴𝒂𝒏)🇩🇿🇵🇸🇪🇭,,RT @NumidiaTimes: La Startup #Algerienne Taer R&amp;D a présenté au salon de l'innovation Sipsa les Drones Intelligents Civils doté d'une techn…,fr,['NumidiaTimes'],[],[],,85,0,['Algerienne'],[],https://twitter.com/LakdarSixNeuf/status/1663920515054960642,False,,,,,,Twitter for iPhone,1517765682645114881,LakdarSixNeuf,1663836697296093187,,2023-05-31 09:15:55,,,
39,1663902174550654976,1663902174550654976,2023-05-31 13:36:06+00:00,2023-05-31,13:36:06,UTC,881202491249045504,Safou2180,Saf,,RT @NumidiaTimes: La Startup #Algerienne Taer R&amp;D a présenté au salon de l'innovation Sipsa les Drones Intelligents Civils doté d'une techn…,fr,['NumidiaTimes'],[],[],,85,0,['Algerienne'],[],https://twitter.com/Safou2180/status/1663902174550654976,False,,,,,,Twitter for Android,881202491249045504,Safou2180,1663836697296093187,,2023-05-31 09:15:55,,,
40,1663901003316359169,1663901003316359169,2023-05-31 13:31:27+00:00,2023-05-31,13:31:27,UTC,4884358167,Tohopapaye,kleygann,,RT @NumidiaTimes: La Startup #Algerienne Taer R&amp;D a présenté au salon de l'innovation Sipsa les Drones Intelligents Civils doté d'une techn…,fr,['NumidiaTimes'],[],[],,85,0,['Algerienne'],[],https://twitter.com/Tohopapaye/status/1663901003316359169,False,,,,,,Twitter for Android,4884358167,Tohopapaye,1663836697296093187,,2023-05-31 09:15:55,,,
41,1663896195616350211,1663896195616350211,2023-05-31 13:12:21+00:00,2023-05-31,13:12:21,UTC,978195570295824384,ThaDonCris,ThaDonCris 🇵🇹🇫🇷🇸🇩,,RT @NumidiaTimes: La Startup #Algerienne Taer R&amp;D a présenté au salon de l'innovation Sipsa les Drones Intelligents Civils doté d'une techn…,fr,['NumidiaTimes'],[],[],,85,0,['Algerienne'],[],https://twitter.com/ThaDonCris/status/1663896195616350211,False,,,,,,Twitter for Android,978195570295824384,ThaDonCris,1663836697296093187,,2023-05-31 09:15:55,,,
42,1663896127467573248,1663896127467573248,2023-05-31 13:12:05+00:00,2023-05-31,13:12:05,UTC,461339019,DenzelK105,Ahmed K. Washington ⭐⭐,,RT @NumidiaTimes: La Startup #Algerienne Taer R&amp;D a présenté au salon de l'innovation Sipsa les Drones Intelligents Civils doté d'une techn…,fr,['NumidiaTimes'],[],[],,85,0,['Algerienne'],[],https://twitter.com/DenzelK105/status/1663896127467573248,False,,,,,,Twitter for Android,461339019,DenzelK105,1663836697296093187,,2023-05-31 09:15:55,,,
43,1663896025176633344,1663896025176633344,2023-05-31 13:11:40+00:00,2023-05-31,13:11:40,UTC,2502399223,beudzchaoui,el chaoui,,RT @NumidiaTimes: La Startup #Algerienne Taer R&amp;D a présenté au salon de l'innovation Sipsa les Drones Intelligents Civils doté d'une techn…,fr,['NumidiaTimes'],[],[],,85,0,['Algerienne'],[],https://twitter.com/beudzchaoui/status/1663896025176633344,False,,,,,,Twitter for Android,2502399223,beudzchaoui,1663836697296093187,,2023-05-31 09:15:55,,,
